caffeine_mg,age,focus_level,sleep_quality,sleep_impacted,beverage_coffee,beverage_energy_drink,beverage_tea,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,gender_female,gender_male
0.7045454545454546,0.5476190476190477,1.0,0.7013177469620647,0,True,False,False,True,False,False,False,True
0.12727272727272726,0.11904761904761904,0.5530683477489918,0.664712304509966,0,False,False,True,False,False,True,True,False
0.02727272727272727,0.4523809523809524,0.5291007590090844,0.6462385208780694,1,False,False,True,False,True,False,True,False
0.9545454545454546,0.6428571428571429,1.0,0.5047171111329132,1,False,True,False,False,False,True,False,True
0.39545454545454545,0.023809523809523808,0.9034943049533071,0.46277936393558017,1,True,False,False,False,True,False,False,True
0.08181818181818182,0.9523809523809523,0.8280871479644503,0.9021338496225138,0,False,False,True,False,False,True,False,True
0.5590909090909091,0.8809523809523809,1.0,0.34621242402166674,1,True,False,False,False,False,True,True,False
0.5136363636363637,0.40476190476190477,0.9566500346860698,0.3079184214034669,1,False,True,False,False,False,True,True,False
0.4818181818181818,0.16666666666666666,0.7881628092536095,0.4005258241749542,1,True,False,False,False,False,True,False,True
0.6409090909090909,0.6904761904761905,1.0,0.5197570685813042,1,True,False,False,False,False,True,True,False
0.14545454545454545,0.6428571428571429,0.5864722654384278,0.5460065001422878,1,False,False,True,True,False,False,False,True
0.5954545454545455,0.38095238095238093,1.0,0.3139422930147685,1,True,False,False,True,False,False,True,False
0.20454545454545456,0.6666666666666666,0.6393110993380292,0.560644096914267,0,False,False,True,False,True,False,False,True
0.18636363636363637,0.40476190476190477,0.8877631142551765,0.9703671840379036,0,False,False,True,False,False,True,False,True
0.4772727272727273,0.5,0.7580375227989726,0.16796806801636582,1,True,False,False,True,False,False,False,True
0.18636363636363637,0.9047619047619048,0.8307785959773992,0.7821509363725134,0,False,False,True,False,False,True,False,True
0.35909090909090907,0.8333333333333334,1.0,0.8314239064132247,0,False,True,False,True,False,False,False,True
0.004545454545454545,0.6428571428571429,0.46747694589722144,0.9001725555272113,0,False,False,True,False,False,True,True,False
0.4409090909090909,0.5,0.8349119234868492,0.565566354469289,1,True,False,False,False,True,False,True,False
0.4863636363636364,0.09523809523809523,0.8769587271591677,0.5885979858579772,0,True,False,False,True,False,False,False,True
0.22272727272727272,0.35714285714285715,0.9809034551991165,0.6714287815655366,0,False,False,True,False,False,True,False,True
0.5863636363636363,0.5952380952380952,1.0,0.8582193992712652,0,True,False,False,False,False,True,False,True
0.33181818181818185,0.0,0.8896747150216726,0.8222371418873544,0,True,False,False,False,False,True,False,True
0.6,0.09523809523809523,0.8771202544348105,0.15101404667895224,1,True,False,False,True,False,False,True,False
0.01818181818181818,0.30952380952380953,0.8073411668254982,0.479981910899426,1,False,False,True,False,False,True,True,False
0.22272727272727272,0.8571428571428571,0.740730796675705,0.8155761250788136,0,True,False,False,False,False,True,False,True
0.7227272727272728,0.7380952380952381,0.9007359860666087,0.45586810799607236,1,True,False,False,False,True,False,False,True
0.32272727272727275,0.6428571428571429,0.520459028064485,0.9100675952096831,0,True,False,False,True,False,False,True,False
0.05,1.0,0.7516735768536307,0.6721625600224258,0,False,False,True,False,False,True,False,True
0.5863636363636363,0.5952380952380952,0.9925262449201633,0.07462572195980499,1,True,False,False,False,False,True,True,False
0.25,0.23809523809523808,0.7023023499786053,0.8595943312440406,0,False,False,True,False,False,True,False,True
0.6272727272727273,0.8095238095238095,1.0,0.2714750069537297,1,True,False,False,True,False,False,False,True
0.6909090909090909,0.8571428571428571,1.0,0.5251263152879816,1,True,False,False,False,True,False,True,False
0.5818181818181818,0.4523809523809524,0.953135660372793,0.5244455744368748,1,True,False,False,False,False,True,True,False
0.5,0.2619047619047619,0.9681244147774113,0.42183630247854687,1,True,False,False,False,True,False,False,True
0.4909090909090909,0.35714285714285715,1.0,0.16558441788763367,1,True,False,False,False,False,True,False,True
0.23636363636363636,0.9047619047619048,0.8182657976839021,0.6653547860609861,0,False,False,True,True,False,False,False,True
0.2590909090909091,1.0,0.9730722514985017,0.8120080291532343,0,True,False,False,False,True,False,False,True
0.18636363636363637,0.2857142857142857,0.5007105630174546,0.759876126780507,0,False,False,True,False,True,False,True,False
0.07272727272727272,0.5,0.5892722612808237,0.7233191060360191,0,False,False,True,False,True,False,True,False
0.11363636363636363,0.6190476190476191,0.4598688667753916,0.6972278531311253,0,False,False,True,True,False,False,True,False
0.5045454545454545,0.4523809523809524,1.0,0.509901042756207,1,True,False,False,True,False,False,True,False
0.14545454545454545,0.5714285714285714,0.7671892162908038,0.8729380382948082,0,False,False,True,False,True,False,True,False
0.35909090909090907,0.8095238095238095,0.7899214332793729,0.277668299484652,1,False,True,False,False,False,True,False,True
0.5727272727272728,0.047619047619047616,1.0,0.23354780006284848,1,True,False,False,False,True,False,True,False
0.4409090909090909,0.5952380952380952,0.7778088368444818,0.5827693970239527,0,True,False,False,False,False,True,True,False
0.32727272727272727,0.38095238095238093,0.5899494023321584,0.8349574586454274,0,True,False,False,False,False,True,False,True
0.7,0.11904761904761904,0.8289591887713876,0.9789323457317942,0,True,False,False,False,False,True,True,False
0.41818181818181815,0.09523809523809523,0.8861026312382148,0.6422427204811835,1,False,True,False,False,True,False,False,True
0.6590909090909091,0.5952380952380952,0.9160244581361887,0.7637325091304061,0,False,True,False,False,False,True,False,True
0.42727272727272725,0.47619047619047616,0.9109176474506819,0.7558725742205927,0,True,False,False,False,False,True,True,False
0.07272727272727272,0.21428571428571427,0.6001074334929569,0.6526149713440156,0,False,False,True,False,True,False,False,True
0.65,0.0,0.8876187111897502,0.3218237237995878,1,True,False,False,False,False,True,False,True
0.22272727272727272,0.047619047619047616,1.0,0.9694176053054004,0,False,False,True,True,False,False,False,True
0.16363636363636364,0.5238095238095238,0.5961383943984818,0.8357564324998048,0,False,False,True,False,False,True,False,True
0.6227272727272727,0.8809523809523809,0.8654981610166526,0.39537192152113243,1,True,False,False,False,False,True,True,False
0.06363636363636363,0.7619047619047619,0.8817707909277641,0.7913375696329914,0,False,False,True,True,False,False,True,False
0.34545454545454546,0.38095238095238093,0.9322114535643788,0.7459131564882384,0,False,True,False,False,False,True,True,False
0.6863636363636364,1.0,0.671895562035708,0.7306249420428633,1,True,False,False,False,False,True,False,True
0.013636363636363636,0.35714285714285715,0.8132894055320652,0.3241288460945675,1,False,False,True,False,False,True,True,False
0.2,0.42857142857142855,0.7437245335736314,0.7404045113714585,0,True,False,False,True,False,False,False,True
0.38636363636363635,0.2619047619047619,1.0,0.7544079439964662,0,True,False,False,True,False,False,True,False
0.4318181818181818,0.5,1.0,0.672454534683056,0,True,False,False,True,False,False,False,True
0.25,0.3333333333333333,0.5473415641152534,0.9208592834305656,0,False,False,True,False,False,True,False,True
0.4318181818181818,0.30952380952380953,1.0,0.4574314454981536,1,True,False,False,True,False,False,False,True
0.16818181818181818,0.40476190476190477,0.6256614767786368,0.6369322645266161,0,False,False,True,False,False,True,True,False
0.5681818181818182,0.38095238095238093,1.0,0.5292869574661538,1,True,False,False,False,False,True,False,True
0.09545454545454546,0.8333333333333334,0.6504117021971332,0.9477547728704725,0,False,False,True,False,False,True,False,True
0.29545454545454547,0.11904761904761904,0.8355351974085632,0.5452507455358264,0,True,False,False,False,False,True,True,False
0.4954545454545455,0.5,0.9114081821827233,0.0,1,True,False,False,False,True,False,False,True
0.10454545454545454,0.6904761904761905,0.7409912848903447,0.6461312354486203,0,False,False,True,False,False,True,False,True
0.4772727272727273,0.7142857142857143,1.0,0.40041071054995514,1,True,False,False,False,True,False,True,False
0.6409090909090909,0.6904761904761905,1.0,0.41131310990284875,1,True,False,False,False,True,False,True,False
0.11363636363636363,0.09523809523809523,0.7864575362126742,0.4073806444425373,0,False,False,True,True,False,False,True,False
0.4681818181818182,0.5952380952380952,1.0,0.37688967884169744,1,True,False,False,False,False,True,True,False
0.7227272727272728,0.11904761904761904,1.0,0.274043922833449,1,True,False,False,True,False,False,True,False
0.5181818181818182,0.38095238095238093,1.0,0.4562904059174986,1,True,False,False,True,False,False,False,True
0.7227272727272728,0.30952380952380953,1.0,0.34188865958825654,1,True,False,False,False,True,False,False,True
0.045454545454545456,0.6666666666666666,0.6146689107873136,0.6959302265225474,0,False,False,True,False,False,True,True,False
0.4590909090909091,0.30952380952380953,1.0,0.3179458818706278,1,True,False,False,False,True,False,True,False
0.2409090909090909,0.9047619047619048,0.9313867642196931,1.0,0,True,False,False,False,True,False,True,False
0.6818181818181818,0.38095238095238093,1.0,0.3917335780306437,1,True,False,False,True,False,False,False,True
0.02727272727272727,0.11904761904761904,0.5356711933672887,0.8140756215470275,0,False,False,True,False,False,True,False,True
0.11818181818181818,0.6904761904761905,0.6596118425804572,0.643769453816901,0,False,False,True,False,False,True,False,True
0.4772727272727273,0.07142857142857142,0.8766828215897329,0.8536423355731586,0,True,False,False,True,False,False,True,False
0.10454545454545454,0.8333333333333334,1.0,0.7727800755820817,0,False,False,True,False,False,True,False,True
0.6090909090909091,0.023809523809523808,1.0,0.46547775277064307,1,True,False,False,False,False,True,False,True
0.16818181818181818,0.21428571428571427,0.4735946256496868,0.674367115501012,0,False,False,True,False,True,False,True,False
0.07727272727272727,0.9285714285714286,0.7366440890558563,0.8407208279873366,0,False,False,True,False,True,False,True,False
0.18636363636363637,0.16666666666666666,0.6672724620163633,0.727066355800442,0,False,False,True,False,True,False,False,True
0.22727272727272727,0.9523809523809523,1.0,0.8154940833884743,0,True,False,False,False,False,True,True,False
0.41363636363636364,0.19047619047619047,0.7423327585006362,0.7807629602862727,0,True,False,False,False,False,True,True,False
0.20909090909090908,0.8809523809523809,0.7312376776242276,0.9586276906611741,0,True,False,False,False,True,False,True,False
0.5,0.5476190476190477,0.824296902170119,0.533530332010838,1,True,False,False,False,False,True,False,True
0.5590909090909091,0.14285714285714285,1.0,0.40579241501371777,1,True,False,False,False,False,True,False,True
0.6136363636363636,0.14285714285714285,0.875554851583966,0.49299908203068565,1,True,False,False,False,False,True,False,True
0.2,0.6666666666666666,0.8380434915676012,0.8958126037406382,0,False,False,True,False,False,True,False,True
0.5954545454545455,0.023809523809523808,1.0,0.3718633746266755,1,True,False,False,True,False,False,True,False
0.32272727272727275,0.9047619047619048,0.8636358170644971,0.8689392578678692,0,True,False,False,False,False,True,False,True
0.02727272727272727,0.7380952380952381,0.8162926112075661,0.6088685285978463,0,False,False,True,False,True,False,True,False
0.4090909090909091,0.8571428571428571,0.8386307326212121,0.721347993555801,0,True,False,False,False,False,True,False,True
0.4863636363636364,1.0,0.8942333260196513,0.6178085935708322,0,True,False,False,True,False,False,True,False
0.32727272727272727,0.21428571428571427,0.5627886448880299,0.9705858667828398,0,True,False,False,False,False,True,False,True
0.18636363636363637,0.4523809523809524,0.7198670752940347,0.7378967453258236,0,False,False,True,False,True,False,False,True
0.15,0.6904761904761905,0.6953693426618234,0.7821841543228323,0,False,False,True,False,False,True,False,True
0.1409090909090909,0.5238095238095238,1.0,0.8340321605517216,0,False,False,True,False,True,False,True,False
0.19545454545454546,1.0,0.8345287212987189,0.4839899705061863,1,True,False,False,False,False,True,True,False
0.1590909090909091,0.47619047619047616,0.7364781257803614,0.66509476041082,0,False,False,True,False,True,False,True,False
0.5636363636363636,0.9761904761904762,1.0,0.21460448066429805,1,True,False,False,True,False,False,True,False
0.38181818181818183,0.14285714285714285,1.0,0.6880615829413146,0,True,False,False,True,False,False,True,False
0.4090909090909091,1.0,0.8606239669101843,0.5863286298252959,1,True,False,False,False,False,True,False,True
0.5136363636363637,0.9285714285714286,1.0,0.4073463216466029,1,False,True,False,True,False,False,False,True
0.08636363636363636,0.8333333333333334,0.763799957418533,0.415718362634914,1,False,False,True,False,False,True,False,True
0.6,0.19047619047619047,0.9988770141630317,0.6848901112362142,1,False,True,False,False,False,True,True,False
0.00909090909090909,0.9047619047619048,0.8525014754441238,0.2709687040758112,1,False,False,True,False,False,True,False,True
0.6318181818181818,0.2619047619047619,1.0,0.8273327449637415,0,False,True,False,True,False,False,True,False
0.10909090909090909,0.11904761904761904,0.9720979051653187,0.8785803287878833,0,False,False,True,True,False,False,True,False
0.25,0.7380952380952381,0.8600262965091903,0.5904064280224613,0,True,False,False,True,False,False,True,False
0.7909090909090909,0.14285714285714285,1.0,0.739948028286376,0,False,True,False,False,False,True,False,True
0.07272727272727272,0.9761904761904762,0.8728945678431086,0.4985102495995286,0,False,False,True,False,False,True,False,True
0.5863636363636363,1.0,0.9518202306818109,0.3986223261434455,1,True,False,False,False,True,False,True,False
0.2909090909090909,0.6666666666666666,0.371730746017936,0.8411928458294768,0,True,False,False,True,False,False,True,False
0.15,0.8095238095238095,0.7718996981231994,0.5614590656364364,1,False,False,True,False,False,True,True,False
0.4,0.9047619047619048,0.8057749239375045,0.4394235526142731,0,False,True,False,True,False,False,True,False
0.10909090909090909,0.21428571428571427,1.0,0.771059519926873,0,False,False,True,False,True,False,True,False
0.4863636363636364,0.6904761904761905,0.6640199632217162,0.8295789355516019,0,True,False,False,False,False,True,True,False
0.8181818181818182,0.3333333333333333,1.0,0.3375519522605359,1,False,True,False,False,False,True,False,True
0.9636363636363636,0.2857142857142857,1.0,0.6675733235686248,0,False,True,False,False,False,True,True,False
0.15,0.21428571428571427,0.8394986113400165,0.8135237221865164,0,False,False,True,False,False,True,False,True
0.08636363636363636,0.19047619047619047,0.6571551280341004,0.6033037241234843,0,False,False,True,False,False,True,False,True
0.1409090909090909,0.5476190476190477,0.9936980876087516,0.8354482181501353,0,False,False,True,True,False,False,False,True
0.22727272727272727,0.8571428571428571,0.6927619791652324,0.7015373050080019,0,True,False,False,False,True,False,True,False
0.03636363636363636,0.2619047619047619,0.7169020719860055,0.7787056471172475,0,False,False,True,False,True,False,True,False
0.2,0.8809523809523809,0.8814368554582839,0.3818035813865157,1,True,False,False,False,False,True,True,False
0.6954545454545454,0.2857142857142857,0.44835845496698545,0.2227109326248855,1,True,False,False,False,True,False,False,True
0.17727272727272728,0.9285714285714286,0.8746874324320437,0.7050884886516176,0,False,False,True,False,True,False,True,False
0.2636363636363636,0.7619047619047619,0.6154431534951991,0.24505998860003542,1,False,False,True,True,False,False,False,True
0.3,0.6190476190476191,0.8327162386738101,0.8195070809786069,0,False,True,False,False,False,True,True,False
0.23636363636363636,0.7380952380952381,0.8695178290527577,0.7008326484590799,0,False,False,True,False,False,True,False,True
0.1409090909090909,0.9047619047619048,0.8666935714079087,0.043804452571806374,1,False,False,True,True,False,False,True,False
0.33636363636363636,0.5476190476190477,1.0,0.3336382540632371,1,True,False,False,False,False,True,False,True
0.2772727272727273,0.8571428571428571,0.7493741174536577,0.7742612491122884,0,True,False,False,False,False,True,False,True
0.22272727272727272,0.5,0.6948540845087648,0.9888505735573481,0,True,False,False,True,False,False,False,True
0.12727272727272726,0.2619047619047619,0.7220682787751758,0.01883295789053685,1,False,False,True,True,False,False,False,True
0.20454545454545456,0.5952380952380952,0.8030666477066979,0.8957392144214251,0,False,False,True,True,False,False,True,False
0.20909090909090908,0.7380952380952381,0.5659467302325936,0.8590571660350181,0,False,False,True,False,False,True,True,False
0.36363636363636365,0.6428571428571429,0.8148545391108879,0.943651184565788,0,False,True,False,False,False,True,False,True
0.33181818181818185,0.8809523809523809,0.8704860874150271,0.721324674658706,0,True,False,False,False,False,True,False,True
0.5045454545454545,0.35714285714285715,0.8791889791315044,0.2906896789776531,1,True,False,False,False,True,False,False,True
0.40454545454545454,0.6190476190476191,0.7322354639299657,0.7904057203636223,0,True,False,False,False,False,True,True,False
0.38636363636363635,0.047619047619047616,1.0,0.6376817970007805,1,True,False,False,False,True,False,True,False
0.7090909090909091,0.5,0.9539441188236626,0.5492566414192372,1,True,False,False,True,False,False,True,False
0.4681818181818182,0.40476190476190477,1.0,0.5048648029916647,1,True,False,False,False,False,True,True,False
0.6681818181818182,0.23809523809523808,0.9859126628499135,0.3833306215675115,1,False,True,False,False,True,False,True,False
0.35909090909090907,0.7619047619047619,0.9089669913908218,0.017696398025749183,1,True,False,False,False,False,True,True,False
0.7045454545454546,0.7619047619047619,1.0,0.20371583662428067,1,True,False,False,False,False,True,False,True
0.2727272727272727,0.9285714285714286,0.8354353147360305,0.6691329027868033,0,False,False,True,False,False,True,False,True
0.08636363636363636,0.6428571428571429,0.7425433390877062,0.868768183874854,0,False,False,True,False,True,False,True,False
0.18181818181818182,0.047619047619047616,1.0,0.2944482972660768,1,False,False,True,False,False,True,False,True
0.22727272727272727,0.5714285714285714,0.8914962104062125,0.6782874995076776,0,False,False,True,True,False,False,False,True
0.07727272727272727,0.40476190476190477,0.8060484442429185,0.5003235820675617,0,False,False,True,False,False,True,True,False
0.6,0.8095238095238095,1.0,0.30151755253865364,1,True,False,False,False,False,True,False,True
0.34545454545454546,0.5476190476190477,0.5916837992557924,1.0,0,True,False,False,False,True,False,True,False
0.15,0.023809523809523808,0.6020631177967317,0.5796200426811098,0,False,False,True,False,False,True,False,True
0.6181818181818182,0.47619047619047616,1.0,0.4206179090191837,1,True,False,False,False,False,True,False,True
0.7181818181818181,0.30952380952380953,1.0,0.24620841413999484,1,True,False,False,False,False,True,True,False
0.6454545454545455,0.30952380952380953,0.8277755915814995,0.4308640848842207,1,True,False,False,False,False,True,True,False
0.6363636363636364,0.023809523809523808,1.0,0.35859104633353256,1,True,False,False,False,True,False,False,True
0.13636363636363635,0.5238095238095238,0.38334743353100253,0.7817717365307753,0,False,False,True,False,False,True,False,True
0.19090909090909092,0.4523809523809524,0.6501465452275288,0.5869180755240719,0,False,False,True,False,False,True,True,False
0.34545454545454546,0.8571428571428571,0.7831502648753501,0.9738929733578283,0,True,False,False,True,False,False,True,False
0.05909090909090909,0.4523809523809524,0.8348351701364716,0.38409053001627735,1,False,False,True,True,False,False,True,False
0.7090909090909091,0.11904761904761904,1.0,0.21845143432758773,1,True,False,False,False,False,True,False,True
0.19090909090909092,0.5476190476190477,0.5097187136188682,0.46310008945532855,1,False,False,True,False,False,True,False,True
0.2818181818181818,0.8809523809523809,1.0,0.19301646275303208,1,True,False,False,False,False,True,True,False
0.7181818181818181,0.47619047619047616,1.0,0.3463068460696638,1,True,False,False,True,False,False,False,True
0.5136363636363637,0.5952380952380952,1.0,0.28454304899428784,1,True,False,False,True,False,False,False,True
0.10909090909090909,0.6190476190476191,0.5465844110689085,0.8335509951177957,0,False,False,True,True,False,False,True,False
0.11363636363636363,0.09523809523809523,0.7974248589137232,0.6110468340326591,0,False,False,True,False,False,True,False,True
0.23636363636363636,0.5714285714285714,1.0,0.8066917876892474,0,True,False,False,False,True,False,True,False
0.08181818181818182,0.07142857142857142,0.8462565979123879,0.8294246165268622,0,False,False,True,False,False,True,True,False
0.42272727272727273,0.5476190476190477,0.6729074944080595,0.5787760630487587,1,True,False,False,False,True,False,True,False
0.08181818181818182,0.3333333333333333,0.44827276313219344,0.7120580018028503,0,False,False,True,True,False,False,False,True
0.6272727272727273,0.5952380952380952,1.0,0.4971039974261544,1,True,False,False,False,False,True,False,True
0.4772727272727273,0.16666666666666666,0.6943248183163707,0.08705521928254395,1,True,False,False,True,False,False,True,False
0.21363636363636362,0.3333333333333333,0.9421075664336243,0.8724263626042577,0,False,False,True,True,False,False,False,True
0.5409090909090909,1.0,1.0,0.42420849919464076,1,True,False,False,False,True,False,False,True
0.2727272727272727,0.3333333333333333,0.7433073844867881,0.6965844146789786,0,True,False,False,False,True,False,True,False
0.20909090909090908,0.6190476190476191,0.6449375858484637,0.7704346848959316,0,False,False,True,True,False,False,False,True
0.11363636363636363,0.2857142857142857,0.8337591173292966,0.2055397203988638,1,False,False,True,False,False,True,True,False
0.4318181818181818,0.14285714285714285,0.7685412522894075,0.7312072596773871,0,True,False,False,True,False,False,False,True
0.2636363636363636,0.9761904761904762,0.8633121144465119,0.7688295843678472,1,False,False,True,False,False,True,False,True
0.10454545454545454,0.3333333333333333,0.5148239338065251,0.6633868502755116,0,False,False,True,True,False,False,True,False
0.2681818181818182,0.42857142857142855,0.9251686864927642,0.8351257798426945,0,False,False,True,False,False,True,True,False
0.4,0.09523809523809523,0.8330311627466023,0.8066922292181471,0,True,False,False,False,False,True,False,True
0.5954545454545455,0.3333333333333333,0.7703763797996761,0.5067228760002098,1,True,False,False,False,False,True,False,True
0.15454545454545454,0.5714285714285714,0.6518827811300922,0.9870617978911951,0,False,False,True,False,False,True,True,False
0.2863636363636364,0.23809523809523808,0.8854699360742975,0.2815240388045831,1,True,False,False,True,False,False,False,True
0.16363636363636364,0.8333333333333334,0.6632058400589875,0.6231554086633917,0,False,False,True,False,False,True,True,False
0.4,0.07142857142857142,0.8038400816160802,0.7756785745339336,0,True,False,False,False,False,True,False,True
0.00909090909090909,0.16666666666666666,0.4747944300492697,0.5958164873399868,0,False,False,True,False,False,True,True,False
0.07272727272727272,0.023809523809523808,0.37355426690145,0.6713838886014134,0,False,False,True,False,True,False,True,False
0.12727272727272726,0.09523809523809523,0.7746381442063137,0.5732856878868775,0,False,False,True,False,False,True,False,True
0.2545454545454545,0.35714285714285715,0.8114966926147249,0.7979514963484915,0,True,False,False,False,False,True,True,False
0.2,0.9285714285714286,0.6531728107407524,0.8486644514818249,0,True,False,False,False,False,True,True,False
0.031818181818181815,0.5,0.7158696583368994,0.7309412704524321,0,False,False,True,False,False,True,True,False
0.14545454545454545,0.30952380952380953,0.5525688076911901,0.5577690842588912,0,False,False,True,True,False,False,True,False
0.4818181818181818,0.0,1.0,0.17699572138582476,1,True,False,False,False,False,True,False,True
0.5681818181818182,1.0,0.6385621036530937,0.5882090302274415,1,True,False,False,False,True,False,False,True
0.38181818181818183,0.8809523809523809,0.984477176094827,0.8249492641601868,0,True,False,False,False,False,True,True,False
0.4772727272727273,0.47619047619047616,1.0,0.39603948585098725,1,True,False,False,False,False,True,False,True
0.13636363636363635,0.7619047619047619,0.9932863210780298,0.8197262882939829,0,False,False,True,False,False,True,True,False
0.2909090909090909,0.9523809523809523,0.8244089085963959,0.6185381389875373,0,True,False,False,True,False,False,True,False
0.6136363636363636,0.2619047619047619,1.0,0.2946825449806997,1,True,False,False,False,False,True,True,False
0.2818181818181818,0.023809523809523808,0.709483317881485,0.36403503266457216,1,True,False,False,False,False,True,True,False
0.6454545454545455,0.3333333333333333,0.8952904463708466,0.27692035780101054,1,False,True,False,False,False,True,False,True
0.17727272727272728,0.07142857142857142,0.5039977403827198,0.8640544061573958,0,False,False,True,True,False,False,False,True
0.16363636363636364,0.9047619047619048,0.5257962277773014,0.7219043247634146,0,False,False,True,True,False,False,True,False
0.6363636363636364,0.30952380952380953,0.9842824160090002,0.19186636004072505,1,True,False,False,False,False,True,False,True
0.25,0.5238095238095238,0.6385314092176163,0.746132625355547,0,False,False,True,True,False,False,True,False
0.4863636363636364,0.5952380952380952,1.0,0.5952130389529943,0,True,False,False,False,False,True,True,False
0.18636363636363637,0.6666666666666666,0.6604122707345147,0.8799880859245095,0,False,False,True,True,False,False,True,False
0.04090909090909091,0.6666666666666666,0.8390626100824772,0.661193431270631,0,False,False,True,False,False,True,False,True
0.09545454545454546,0.16666666666666666,0.6154136489153929,0.7710493990594058,0,False,False,True,False,False,True,False,True
0.4727272727272727,0.7380952380952381,1.0,0.5898566454683775,1,True,False,False,False,False,True,True,False
0.08636363636363636,0.38095238095238093,0.48675289933230315,0.6285482451861686,0,False,False,True,False,False,True,False,True
0.30454545454545456,0.14285714285714285,1.0,0.4746049423967673,0,True,False,False,True,False,False,False,True
0.20909090909090908,0.21428571428571427,0.8962479426371333,0.6044528051056683,1,False,False,True,False,False,True,True,False
0.4863636363636364,0.8333333333333334,1.0,1.0,0,True,False,False,False,False,True,True,False
0.2318181818181818,0.47619047619047616,0.7960641465032965,0.6230983246068481,0,True,False,False,False,True,False,True,False
0.3181818181818182,0.7380952380952381,0.8902420283723873,0.216047127080984,1,False,True,False,True,False,False,True,False
0.5818181818181818,0.30952380952380953,1.0,0.3458829173622934,1,True,False,False,False,False,True,True,False
0.2590909090909091,0.47619047619047616,0.7882537000873779,0.7853224938110375,0,False,False,True,False,False,True,False,True
0.17727272727272728,0.16666666666666666,0.9693397628038085,0.6500757404798205,0,False,False,True,False,False,True,True,False
0.18636363636363637,0.2857142857142857,0.9197206494876993,0.4761343399135143,1,True,False,False,True,False,False,True,False
0.5272727272727272,0.5476190476190477,1.0,0.5241291879440708,1,True,False,False,True,False,False,True,False
0.1318181818181818,0.5238095238095238,0.9732067319644806,0.8341476689087448,0,False,False,True,False,False,True,False,True
0.18181818181818182,0.35714285714285715,0.7128204199293615,0.8262805469505932,0,True,False,False,False,False,True,True,False
0.5818181818181818,0.7857142857142857,1.0,0.44406751771902164,1,True,False,False,False,True,False,False,True
0.05454545454545454,0.9523809523809523,0.9144566165654227,0.7603850642852563,0,False,False,True,False,False,True,True,False
0.2545454545454545,0.30952380952380953,0.5612751010408414,0.6117114773464573,0,False,False,True,False,True,False,True,False
0.4409090909090909,0.42857142857142855,1.0,0.7000454767981747,0,True,False,False,False,False,True,False,True
0.09090909090909091,0.8571428571428571,0.6560532614220762,0.30293042299418904,1,False,False,True,True,False,False,True,False
0.6,0.14285714285714285,1.0,0.2546109571938303,1,True,False,False,False,False,True,True,False
